Timestamp,Source_IP,Destination_IP,Protocol,Source_Port,Destination_Port,Packet_Size
2026-09-23 22:56:56,192.168.0.9,35.237.69.59,TCP,64160,443,148
2026-09-23 22:56:57,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:56:57,35.237.69.59,192.168.0.9,TCP,443,64160,183
2026-09-23 22:56:57,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:56:57,192.168.0.9,35.237.69.59,TCP,64160,443,844
2026-09-23 22:56:57,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:56:57,35.237.69.59,192.168.0.9,TCP,443,64160,257
2026-09-23 22:56:57,192.168.0.9,35.237.69.59,TCP,64160,443,89
2026-09-23 22:56:57,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:56:57,192.168.0.9,35.237.69.59,TCP,64160,443,148
2026-09-23 22:56:57,192.168.0.9,35.237.69.59,TCP,64160,443,5342
2026-09-23 22:56:58,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:56:58,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:56:58,35.237.69.59,192.168.0.9,TCP,443,64160,234
2026-09-23 22:56:58,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,40063,7151,148
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,58132,7151,131
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,53600,7151,148
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,53527,7151,131
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,35312,7151,148
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,54071,7151,131
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,54164,7151,148
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,49658,7151,131
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,55713,7151,148
2026-09-23 22:56:58,192.168.0.1,192.168.0.255,UDP,57133,7151,131
2026-09-23 22:56:59,192.168.0.9,4.150.223.100,TCP,62216,443,172
2026-09-23 22:56:59,192.168.0.9,4.150.223.100,TCP,62216,443,6568
2026-09-23 22:56:59,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:56:59,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:56:59,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:56:59,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:00,192.168.0.9,142.250.82.211,UDP,59935,3478,162
2026-09-23 22:57:00,142.250.82.211,192.168.0.9,UDP,3478,59935,110
2026-09-23 22:57:01,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:01,192.168.0.9,35.237.69.59,TCP,64160,443,844
2026-09-23 22:57:02,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:02,35.237.69.59,192.168.0.9,TCP,443,64160,258
2026-09-23 22:57:02,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:02,192.168.0.9,35.237.69.59,TCP,64160,443,148
2026-09-23 22:57:02,35.237.69.59,192.168.0.9,TCP,443,64160,183
2026-09-23 22:57:02,192.168.0.9,35.237.69.59,TCP,64160,443,148
2026-09-23 22:57:02,192.168.0.9,35.237.69.59,TCP,64160,443,5327
2026-09-23 22:57:03,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:03,35.237.69.59,192.168.0.9,TCP,443,64160,230
2026-09-23 22:57:03,192.168.0.9,35.237.69.59,TCP,64160,443,89
2026-09-23 22:57:03,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:03,192.168.0.9,13.32.251.52,TCP,58884,443,55
2026-09-23 22:57:03,13.32.251.52,192.168.0.9,TCP,443,58884,70
2026-09-23 22:57:03,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:03,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:03,192.168.0.100,224.0.0.251,UDP,5353,5353,152
2026-09-23 22:57:04,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:04,4.150.223.100,192.168.0.9,TCP,443,62216,89
2026-09-23 22:57:04,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:57:04,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:57:04,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:57:04,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:06,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:06,192.168.0.9,35.237.69.59,TCP,64160,443,844
2026-09-23 22:57:07,192.168.0.1,192.168.0.9,OTHER,,,102
2026-09-23 22:57:07,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:07,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:07,35.237.69.59,192.168.0.9,TCP,443,64160,259
2026-09-23 22:57:07,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:07,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:07,192.168.0.9,35.237.69.59,TCP,64160,443,5323
2026-09-23 22:57:07,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:07,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:07,35.237.69.59,192.168.0.9,TCP,443,64160,253
2026-09-23 22:57:07,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:08,192.168.0.1,192.168.0.9,OTHER,,,102
2026-09-23 22:57:08,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:08,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:09,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:09,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:57:09,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:57:09,192.168.0.9,35.80.170.240,TCP,58082,443,55
2026-09-23 22:57:09,192.168.0.9,4.150.223.100,TCP,53242,443,55
2026-09-23 22:57:09,35.80.170.240,192.168.0.9,TCP,443,58082,58
2026-09-23 22:57:09,4.150.223.100,192.168.0.9,TCP,443,53242,66
2026-09-23 22:57:11,192.168.0.9,35.237.69.59,TCP,64160,443,148
2026-09-23 22:57:12,35.237.69.59,192.168.0.9,TCP,443,64160,334
2026-09-23 22:57:12,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:12,192.168.0.9,35.237.69.59,TCP,64160,443,844
2026-09-23 22:57:12,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:12,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:12,192.168.0.9,35.237.69.59,TCP,64160,443,5323
2026-09-23 22:57:12,35.237.69.59,192.168.0.9,TCP,443,64160,336
2026-09-23 22:57:12,192.168.0.9,35.237.69.59,TCP,64160,443,89
2026-09-23 22:57:12,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:12,35.237.69.59,192.168.0.9,TCP,443,64160,236
2026-09-23 22:57:12,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:12,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:13,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:13,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:14,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:14,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:57:14,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:57:14,192.168.0.9,192.168.0.255,UDP,138,138,243
2026-09-23 22:57:14,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:16,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:16,192.168.0.9,35.237.69.59,TCP,64160,443,844
2026-09-23 22:57:17,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:17,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:17,35.237.69.59,192.168.0.9,TCP,443,64160,257
2026-09-23 22:57:17,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:17,192.168.0.9,35.237.69.59,TCP,64160,443,148
2026-09-23 22:57:17,35.237.69.59,192.168.0.9,TCP,443,64160,188
2026-09-23 22:57:17,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:17,192.168.0.9,35.237.69.59,TCP,64160,443,5323
2026-09-23 22:57:18,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:18,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:18,35.237.69.59,192.168.0.9,TCP,443,64160,250
2026-09-23 22:57:18,192.168.0.9,35.237.69.59,TCP,64160,443,89
2026-09-23 22:57:18,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:18,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:18,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:19,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:19,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:57:19,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:57:19,192.168.0.9,142.250.82.223,UDP,56535,3478,162
2026-09-23 22:57:19,142.250.82.223,192.168.0.9,UDP,3478,56535,110
2026-09-23 22:57:21,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:21,192.168.0.9,35.237.69.59,TCP,64160,443,844
2026-09-23 22:57:22,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:22,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:22,35.237.69.59,192.168.0.9,TCP,443,64160,254
2026-09-23 22:57:22,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:22,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:22,192.168.0.9,35.237.69.59,TCP,64160,443,5323
2026-09-23 22:57:22,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:22,35.237.69.59,192.168.0.9,TCP,443,64160,259
2026-09-23 22:57:22,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,60877,1900,467
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,60877,1900,476
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,60877,1900,539
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,56938,1900,531
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,50450,1900,476
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,50450,1900,515
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,34511,1900,547
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,42754,1900,476
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,42754,1900,535
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,56050,1900,529
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,59415,1900,467
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,59415,1900,476
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,59415,1900,539
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,43037,1900,531
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,39254,1900,476
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,39254,1900,515
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,50561,1900,547
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,55960,1900,476
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,55960,1900,535
2026-09-23 22:57:23,192.168.0.1,239.255.255.250,UDP,34378,1900,529
2026-09-23 22:57:23,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:23,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:24,192.168.0.100,224.0.0.251,UDP,5353,5353,152
2026-09-23 22:57:24,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:24,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:57:24,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:57:24,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:25,192.168.0.9,142.250.82.211,UDP,59935,3478,162
2026-09-23 22:57:25,142.250.82.211,192.168.0.9,UDP,3478,59935,110
2026-09-23 22:57:26,192.168.0.1,224.0.0.1,OTHER,,,50
2026-09-23 22:57:26,192.168.0.9,35.237.69.59,TCP,64160,443,148
2026-09-23 22:57:27,35.237.69.59,192.168.0.9,TCP,443,64160,183
2026-09-23 22:57:27,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:27,192.168.0.9,35.237.69.59,TCP,64160,443,844
2026-09-23 22:57:27,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:27,35.237.69.59,192.168.0.9,TCP,443,64160,254
2026-09-23 22:57:27,192.168.0.9,35.237.69.59,TCP,64160,443,89
2026-09-23 22:57:27,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:27,192.168.0.9,35.237.69.59,TCP,64160,443,5324
2026-09-23 22:57:27,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:27,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:27,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:27,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:27,35.237.69.59,192.168.0.9,TCP,443,64160,234
2026-09-23 22:57:27,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:28,192.168.0.9,224.0.0.22,OTHER,,,54
2026-09-23 22:57:28,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:28,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:29,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:29,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:57:29,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:57:31,192.168.0.9,224.0.0.22,OTHER,,,54
2026-09-23 22:57:31,192.168.0.9,35.237.69.59,TCP,64160,443,144
2026-09-23 22:57:31,192.168.0.9,35.237.69.59,TCP,64160,443,844
2026-09-23 22:57:32,192.168.0.9,224.0.0.22,OTHER,,,54
2026-09-23 22:57:32,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:32,35.237.69.59,192.168.0.9,TCP,443,64160,291
2026-09-23 22:57:32,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:32,35.237.69.59,192.168.0.9,TCP,443,64160,82
2026-09-23 22:57:32,35.237.69.59,192.168.0.9,TCP,443,64160,58
2026-09-23 22:57:32,192.168.0.9,35.237.69.59,TCP,64160,443,54
2026-09-23 22:57:32,192.168.0.9,35.237.69.59,TCP,60403,443,66
2026-09-23 22:57:32,192.168.0.9,35.237.69.59,TCP,64515,443,66
2026-09-23 22:57:32,35.237.69.59,192.168.0.9,TCP,443,60403,70
2026-09-23 22:57:32,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:32,192.168.0.9,35.237.69.59,TCP,60403,443,2032
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,64515,70
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,64515,443,54
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,64515,443,2032
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,60403,4318
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,60403,356
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,60403,443,118
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,60403,443,146
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,60403,443,455
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,64515,58
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,64515,1478
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,64515,1478
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,64515,1478
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,64515,356
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,64515,443,54
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,64515,443,118
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,60403,585
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,60403,443,85
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,60403,470
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,60403,443,265
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,60403,443,5325
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,64515,58
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:33,35.237.69.59,192.168.0.9,TCP,443,60403,238
2026-09-23 22:57:33,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:33,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:33,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:34,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:34,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:57:34,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:57:34,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:35,192.168.0.9,35.237.69.59,TCP,60403,443,182
2026-09-23 22:57:35,35.237.69.59,192.168.0.9,TCP,443,60403,199
2026-09-23 22:57:35,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:57:35,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:57:35,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:35,35.237.69.59,192.168.0.9,TCP,443,60403,235
2026-09-23 22:57:35,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:35,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:57:35,192.168.0.9,35.237.69.59,TCP,60403,443,5323
2026-09-23 22:57:36,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:36,35.237.69.59,192.168.0.9,TCP,443,60403,231
2026-09-23 22:57:36,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:36,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:57:36,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:57:37,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:37,35.237.69.59,192.168.0.9,TCP,443,60403,257
2026-09-23 22:57:37,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:37,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:37,192.168.0.9,4.150.223.100,TCP,62216,443,6568
2026-09-23 22:57:37,192.168.0.1,192.168.0.255,UDP,49804,7151,144
2026-09-23 22:57:37,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:37,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:37,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:57:37,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:57:37,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:57:37,192.168.0.9,35.237.69.59,TCP,60403,443,5325
2026-09-23 22:57:37,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:37,35.237.69.59,192.168.0.9,TCP,443,60403,255
2026-09-23 22:57:38,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:41,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:57:42,35.237.69.59,192.168.0.9,TCP,443,60403,184
2026-09-23 22:57:42,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:57:42,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:57:42,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:42,35.237.69.59,192.168.0.9,TCP,443,60403,259
2026-09-23 22:57:42,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:57:42,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:57:42,192.168.0.9,35.237.69.59,TCP,60403,443,5323
2026-09-23 22:57:42,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:42,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:42,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:42,35.237.69.59,192.168.0.9,TCP,443,60403,230
2026-09-23 22:57:42,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:43,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:43,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:44,192.168.0.100,224.0.0.251,UDP,5353,5353,152
2026-09-23 22:57:44,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:44,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:57:44,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:57:44,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:44,192.168.0.9,142.250.82.223,UDP,56535,3478,162
2026-09-23 22:57:44,142.250.82.223,192.168.0.9,UDP,3478,56535,110
2026-09-23 22:57:46,192.168.0.9,4.150.223.114,TCP,64516,443,66
2026-09-23 22:57:46,4.150.223.114,192.168.0.9,TCP,443,64516,66
2026-09-23 22:57:46,192.168.0.9,4.150.223.114,TCP,64516,443,54
2026-09-23 22:57:46,192.168.0.9,4.150.223.114,TCP,64516,443,266
2026-09-23 22:57:46,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:57:46,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:57:47,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:47,4.150.223.114,192.168.0.9,TCP,443,64516,1494
2026-09-23 22:57:47,4.150.223.114,192.168.0.9,TCP,443,64516,1494
2026-09-23 22:57:47,4.150.223.114,192.168.0.9,TCP,443,64516,1466
2026-09-23 22:57:47,192.168.0.9,4.150.223.114,TCP,64516,443,54
2026-09-23 22:57:47,35.237.69.59,192.168.0.9,TCP,443,60403,254
2026-09-23 22:57:47,192.168.0.9,4.150.223.114,TCP,64516,443,212
2026-09-23 22:57:47,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:47,4.150.223.100,192.168.0.9,TCP,443,53242,54
2026-09-23 22:57:47,4.150.223.114,192.168.0.9,TCP,443,64516,105
2026-09-23 22:57:47,4.150.223.114,192.168.0.9,TCP,443,64516,123
2026-09-23 22:57:47,192.168.0.9,4.150.223.114,TCP,64516,443,54
2026-09-23 22:57:47,192.168.0.9,4.150.223.114,TCP,64516,443,141
2026-09-23 22:57:47,192.168.0.9,4.150.223.114,TCP,64516,443,944
2026-09-23 22:57:47,192.168.0.9,4.150.223.114,TCP,64516,443,92
2026-09-23 22:57:47,192.168.0.9,4.150.223.114,TCP,64516,443,1532
2026-09-23 22:57:47,4.150.223.114,192.168.0.9,TCP,443,64516,54
2026-09-23 22:57:47,4.150.223.114,192.168.0.9,TCP,443,64516,54
2026-09-23 22:57:47,4.150.223.114,192.168.0.9,TCP,443,64516,92
2026-09-23 22:57:47,192.168.0.9,4.150.223.114,TCP,64516,443,54
2026-09-23 22:57:47,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:57:47,4.150.223.114,192.168.0.9,TCP,443,64516,379
2026-09-23 22:57:48,192.168.0.9,4.150.223.114,TCP,64516,443,54
2026-09-23 22:57:48,35.237.69.59,192.168.0.9,TCP,443,60403,183
2026-09-23 22:57:48,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:57:48,192.168.0.9,35.237.69.59,TCP,60403,443,5328
2026-09-23 22:57:48,4.150.223.114,192.168.0.9,TCP,443,64516,96
2026-09-23 22:57:48,4.150.223.114,192.168.0.9,TCP,443,64516,54
2026-09-23 22:57:48,192.168.0.9,4.150.223.114,TCP,64516,443,54
2026-09-23 22:57:48,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:48,35.237.69.59,192.168.0.9,TCP,443,60403,257
2026-09-23 22:57:48,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:57:48,192.168.0.9,13.32.251.52,TCP,58884,443,55
2026-09-23 22:57:48,13.32.251.52,192.168.0.9,TCP,443,58884,70
2026-09-23 22:57:48,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:48,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:48,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:49,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:49,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:57:49,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:57:50,192.168.0.9,142.250.82.211,UDP,59935,3478,162
2026-09-23 22:57:50,142.250.82.211,192.168.0.9,UDP,3478,59935,110
2026-09-23 22:57:51,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:57:51,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:57:52,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:52,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:52,35.237.69.59,192.168.0.9,TCP,443,60403,253
2026-09-23 22:57:52,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:52,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:57:52,192.168.0.9,35.237.69.59,TCP,60403,443,5324
2026-09-23 22:57:52,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:52,35.237.69.59,192.168.0.9,TCP,443,60403,254
2026-09-23 22:57:52,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:53,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:53,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:54,4.150.223.100,192.168.0.9,TCP,443,62216,54
